timestamp,model,concept,seed,woe_acc,woe_binary_acc,woe_sensitivity,woe_specificity,woe_precision,woe_f1_score,woe_time_cost,feature_type,reducer,is_train_clf,ice_clf,woe_clf
2025-03-30 15:32:00.844233,resnet50,40,578,82.14285714285714,87.14285714285714,83.33333333333334,90.0,86.20689655172413,84.7457627118644,307.9186990261078,mean,NMF,False,NA,original
2025-03-30 15:36:02.543544,resnet152,7,289,77.85714285714286,87.14285714285714,86.66666666666667,87.5,83.87096774193549,85.24590163934425,86.15672039985657,mean,NMF,False,NA,original
2025-03-30 15:36:01.250755,resnet50,10,789,84.28571428571429,88.57142857142857,88.33333333333333,88.75,85.48387096774194,86.88524590163934,97.15621948242188,mean,PCA,False,NA,original
2025-03-30 15:37:57.826982,resnet152,8,377,74.28571428571429,83.57142857142857,85.0,82.5,78.46153846153847,81.6,91.28693175315857,mean,NMF,False,NA,original
2025-03-30 15:39:33.038860,resnet152,6,445,78.57142857142857,84.28571428571429,78.33333333333333,88.75,83.92857142857143,81.03448275862068,78.12426352500916,mean,NMF,False,NA,original
2025-03-30 15:39:27.790311,resnet152,12,100,82.85714285714286,90.0,93.33333333333333,87.5,84.84848484848484,88.8888888888889,117.80063652992249,mean,NMF,False,NA,original
2025-03-30 15:41:36.381064,resnet50,5,578,74.28571428571429,80.71428571428572,75.0,85.0,78.94736842105263,76.92307692307692,66.7924268245697,mean,PCA,False,NA,original
2025-03-30 15:40:57.332996,resnet50,15,999,72.14285714285714,80.0,75.0,83.75,77.58620689655173,76.27118644067795,130.22105479240417,mean,PCA,False,NA,original
2025-03-30 15:39:20.603520,resnet50,30,3407,77.85714285714286,87.14285714285714,86.66666666666667,87.5,83.87096774193549,85.24590163934425,235.05241084098816,mean,NMF,False,NA,original
2025-03-30 15:43:02.939854,resnet152,11,222,72.14285714285714,77.85714285714286,75.0,80.0,73.77049180327869,74.3801652892562,107.53265929222107,mean,NMF,False,NA,original
2025-03-30 15:43:26.235895,resnet50,15,789,82.85714285714286,87.14285714285714,86.66666666666667,87.5,83.87096774193549,85.24590163934425,128.4389684200287,mean,PCA,False,NA,original
2025-03-30 15:44:49.051722,resnet152,8,289,80.71428571428572,88.57142857142857,81.66666666666667,93.75,90.74074074074075,85.96491228070175,92.46452069282532,mean,NMF,False,NA,original
2025-03-30 15:46:12.221798,resnet152,9,377,74.28571428571429,84.28571428571429,90.0,80.0,77.14285714285715,83.07692307692307,97.48730278015137,mean,NMF,False,NA,original
2025-03-30 15:48:14.157977,resnet152,7,445,79.28571428571428,82.85714285714286,75.0,88.75,83.33333333333334,78.94736842105262,84.56442523002625,mean,NMF,False,NA,original
2025-03-30 15:48:02.344572,resnet50,10,578,77.85714285714286,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,97.32737398147583,mean,PCA,False,NA,original
2025-03-30 15:49:55.850492,resnet50,20,999,72.85714285714285,81.42857142857143,78.33333333333333,83.75,78.33333333333333,78.33333333333333,164.45139813423157,mean,PCA,False,NA,original
2025-03-30 15:52:39.670138,resnet152,12,222,71.42857142857143,77.85714285714286,81.66666666666667,75.0,71.01449275362319,75.96899224806202,114.48483109474182,mean,NMF,False,NA,original
2025-03-30 15:52:11.792777,resnet50,20,789,84.28571428571429,88.57142857142857,88.33333333333333,88.75,85.48387096774194,86.88524590163934,162.0319046974182,mean,PCA,False,NA,original
2025-03-30 15:51:05.028396,resnet152,30,498,76.42857142857142,85.0,83.33333333333334,86.25,81.9672131147541,82.64462809917356,238.6231174468994,mean,NMF,False,NA,original
2025-03-30 15:53:56.158117,resnet152,9,289,81.42857142857143,88.57142857142857,81.66666666666667,93.75,90.74074074074075,85.96491228070175,97.60973691940308,mean,NMF,False,NA,original
2025-03-30 15:55:51.757606,resnet152,11,377,76.42857142857142,85.71428571428571,90.0,82.5,79.41176470588235,84.375,112.83802461624146,mean,NMF,False,NA,original
2025-03-30 15:56:18.216960,resnet152,8,445,79.28571428571428,83.57142857142857,81.66666666666667,85.0,80.32786885245902,80.99173553719008,91.72370195388794,mean,NMF,False,NA,original
2025-03-30 15:55:46.312298,resnet50,15,578,77.85714285714286,84.28571428571429,86.66666666666667,82.5,78.78787878787878,82.53968253968253,131.06753492355347,mean,PCA,False,NA,original
2025-03-30 15:57:08.458885,resnet50,35,3407,77.85714285714286,86.42857142857143,85.0,87.5,83.60655737704919,84.29752066115704,271.4295177459717,mean,NMF,False,NA,original
2025-03-30 16:00:30.337382,resnet50,25,999,72.14285714285714,82.14285714285714,80.0,83.75,78.68852459016394,79.33884297520662,199.33034300804138,mean,PCA,False,NA,original
2025-03-30 16:02:15.855312,resnet50,25,789,84.28571428571429,89.28571428571429,90.0,88.75,85.71428571428571,87.80487804878048,198.14371490478516,mean,PCA,False,NA,original
2025-03-30 16:03:45.412219,resnet152,11,289,80.0,87.85714285714286,86.66666666666667,88.75,85.24590163934425,85.95041322314049,115.15610122680664,mean,NMF,False,NA,original
2025-03-30 16:05:29.498547,resnet152,9,445,79.28571428571428,82.85714285714286,81.66666666666667,83.75,79.03225806451613,80.32786885245902,99.05915260314941,mean,NMF,False,NA,original
2025-03-30 16:04:57.963411,resnet50,20,578,78.57142857142857,83.57142857142857,86.66666666666667,81.25,77.61194029850746,81.88976377952756,165.84756135940552,mean,PCA,False,NA,original
2025-03-30 16:06:27.886204,resnet152,12,377,77.85714285714286,85.71428571428571,91.66666666666666,81.25,78.57142857142857,84.61538461538461,117.50292134284973,mean,NMF,False,NA,original
2025-03-30 16:12:15.826868,resnet50,30,999,72.85714285714285,82.85714285714286,80.0,85.0,80.0,80.00000000000001,230.2180597782135,mean,PCA,False,NA,original
2025-03-30 16:14:12.028234,resnet152,12,289,82.14285714285714,89.28571428571429,83.33333333333334,93.75,90.9090909090909,86.95652173913044,119.15599751472473,mean,NMF,False,NA,original
2025-03-30 16:11:51.718666,resnet152,35,498,77.14285714285715,85.0,83.33333333333334,86.25,81.9672131147541,82.64462809917356,279.37083888053894,mean,NMF,False,NA,original
2025-03-30 16:14:43.215169,resnet152,11,445,77.14285714285715,80.71428571428572,80.0,81.25,76.19047619047619,78.04878048780488,109.11823678016663,mean,NMF,False,NA,original
2025-03-30 16:13:39.946700,resnet50,30,789,82.85714285714286,87.14285714285714,90.0,85.0,81.81818181818183,85.71428571428572,228.0675129890442,mean,PCA,False,NA,original
2025-03-30 16:15:25.006400,resnet50,25,578,78.57142857142857,83.57142857142857,86.66666666666667,81.25,77.61194029850746,81.88976377952756,193.54823422431946,mean,PCA,False,NA,original
2025-03-30 16:17:29.893901,resnet50,40,3407,76.42857142857142,85.71428571428571,83.33333333333334,87.5,83.33333333333334,83.33333333333334,308.70633840560913,mean,NMF,False,NA,original
2025-03-30 16:24:34.460792,resnet152,12,445,75.71428571428571,80.0,78.33333333333333,81.25,75.80645161290323,77.04918032786884,118.0919680595398,mean,NMF,False,NA,original
2025-03-30 16:27:10.535138,resnet50,5,3407,72.85714285714285,83.57142857142857,75.0,90.0,84.90566037735849,79.64601769911505,66.51142740249634,mean,PCA,False,NA,original
2025-03-30 16:25:16.475366,resnet50,35,999,72.14285714285714,80.71428571428572,75.0,85.0,78.94736842105263,76.92307692307692,269.3235137462616,mean,PCA,False,NA,original
2025-03-30 16:26:23.437354,resnet50,35,789,80.0,85.71428571428571,88.33333333333333,83.75,80.3030303030303,84.12698412698413,263.0308873653412,mean,PCA,False,NA,original
2025-03-30 16:27:03.322843,resnet50,30,578,79.28571428571428,84.28571428571429,88.33333333333333,81.25,77.94117647058823,82.81250000000001,229.78261947631836,mean,PCA,False,NA,original
2025-03-30 16:33:45.287573,resnet50,10,3407,76.42857142857142,85.0,76.66666666666667,91.25,86.79245283018868,81.41592920353983,99.59694027900696,mean,PCA,False,NA,original
2025-03-30 16:38:18.607073,resnet152,40,498,77.14285714285715,84.28571428571429,83.33333333333334,85.0,80.64516129032258,81.9672131147541,311.38529682159424,mean,NMF,False,NA,original
2025-03-30 16:41:42.945702,resnet50,15,3407,77.85714285714286,85.71428571428571,83.33333333333334,87.5,83.33333333333334,83.33333333333334,131.09964632987976,mean,PCA,False,NA,original
2025-03-30 16:40:02.576288,resnet50,35,578,81.42857142857143,86.42857142857143,88.33333333333333,85.0,81.53846153846153,84.8,266.19948840141296,mean,PCA,False,NA,original
2025-03-30 16:39:45.037203,resnet50,40,999,70.71428571428572,80.0,78.33333333333333,81.25,75.80645161290323,77.04918032786884,302.74241280555725,mean,PCA,False,NA,original
2025-03-30 16:40:24.144536,resnet50,40,789,81.42857142857143,87.85714285714286,90.0,86.25,83.07692307692308,86.4,300.85662722587585,mean,PCA,False,NA,original
2025-03-30 16:48:44.199917,resnet152,5,498,69.28571428571428,78.57142857142857,66.66666666666666,87.5,80.0,72.72727272727272,71.52622485160828,mean,PCA,False,NA,original
2025-03-30 16:50:25.708098,resnet152,5,999,70.0,81.42857142857143,83.33333333333334,80.0,75.75757575757575,79.36507936507938,72.36826920509338,mean,NMF,False,NA,original
2025-03-30 16:50:57.425200,resnet152,5,789,78.57142857142857,87.14285714285714,80.0,92.5,88.88888888888889,84.21052631578948,72.10159492492676,mean,NMF,False,NA,original
2025-03-30 16:50:59.539506,resnet50,20,3407,79.28571428571428,85.71428571428571,83.33333333333334,87.5,83.33333333333334,83.33333333333334,167.9856035709381,mean,PCA,False,NA,original
2025-03-30 16:56:29.759791,resnet152,10,498,71.42857142857143,80.71428571428572,80.0,81.25,76.19047619047619,78.04878048780488,103.19905424118042,mean,PCA,False,NA,original
2025-03-30 16:54:24.417555,resnet50,40,578,78.57142857142857,85.0,86.66666666666667,83.75,80.0,83.2,299.76847076416016,mean,PCA,False,NA,original
2025-03-30 16:59:03.346890,resnet152,10,999,72.14285714285714,80.71428571428572,85.0,77.5,73.91304347826086,79.06976744186046,104.09795665740967,mean,NMF,False,NA,original
2025-03-30 16:59:07.305405,resnet152,10,789,82.85714285714286,88.57142857142857,85.0,91.25,87.93103448275862,86.4406779661017,102.78962397575378,mean,NMF,False,NA,original
2025-03-30 17:01:40.083185,resnet50,25,3407,80.0,86.42857142857143,86.66666666666667,86.25,82.53968253968253,84.55284552845528,199.8381268978119,mean,PCA,False,NA,original
2025-03-30 17:05:15.861676,resnet152,5,578,67.85714285714286,80.0,66.66666666666666,90.0,83.33333333333334,74.07407407407408,72.15031027793884,mean,NMF,False,NA,original
2025-03-30 17:06:00.621637,resnet152,15,498,72.85714285714285,82.85714285714286,85.0,81.25,77.27272727272727,80.95238095238095,135.53164076805115,mean,PCA,False,NA,original
2025-03-30 17:09:31.598592,resnet152,15,789,83.57142857142857,90.0,85.0,93.75,91.07142857142857,87.9310344827586,133.845121383667,mean,NMF,False,NA,original
2025-03-30 17:09:50.377940,resnet152,15,999,77.14285714285715,85.71428571428571,86.66666666666667,85.0,81.25,83.87096774193549,136.3925952911377,mean,NMF,False,NA,original
2025-03-30 17:14:19.152367,resnet152,10,578,82.14285714285714,85.71428571428571,88.33333333333333,83.75,80.3030303030303,84.12698412698413,103.90965962409973,mean,NMF,False,NA,original
2025-03-30 17:13:40.300435,resnet50,30,3407,80.0,87.14285714285714,86.66666666666667,87.5,83.87096774193549,85.24590163934425,234.62460088729858,mean,PCA,False,NA,original
2025-03-30 17:17:15.775434,resnet152,20,498,73.57142857142858,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,168.89871621131897,mean,PCA,False,NA,original
2025-03-30 17:21:33.415849,resnet152,20,789,82.14285714285714,87.14285714285714,80.0,92.5,88.88888888888889,84.21052631578948,170.65009713172913,mean,NMF,False,NA,original
