timestamp,model,concept,seed,ice_acc,ice_binary_acc,ice_sensitivity,ice_specificity,ice_precision,ice_f1_score,ice_time_cost,feature_type,reducer,is_train_clf,ice_clf
2025-03-30 12:42:28.060859,resnext50,8,2,85.0,88.57142857142857,90.0,87.5,84.375,87.0967741935484,164.19046449661255,mean,NMF,False,NA
2025-03-30 12:43:35.706022,resnet50,4,10,52.142857142857146,68.57142857142857,98.33333333333333,46.25,57.84313725490197,72.8395061728395,99.83906364440918,mean,NMF,False,NA
2025-03-30 12:41:34.639501,resnext50,15,578,82.85714285714286,86.42857142857143,83.33333333333334,88.75,84.7457627118644,84.03361344537815,230.1511514186859,mean,PCA,False,NA
2025-03-30 12:43:11.065494,resnext50,12,5,81.42857142857143,87.14285714285714,85.0,88.75,85.0,85.0,144.2973771095276,mean,NMF,True,ridge
2025-03-30 12:34:23.734730,resnet152,40,42,85.71428571428571,91.42857142857143,86.66666666666667,95.0,92.85714285714286,89.65517241379311,702.4634673595428,mean,PCA,False,NA
2025-03-30 12:44:58.130734,resnet50,12,6,73.57142857142858,82.14285714285714,83.33333333333334,81.25,76.92307692307693,80.0,70.54915142059326,mean,NMF,True,ridge
2025-03-30 12:44:56.579338,resnet50,7,3,73.57142857142858,82.14285714285714,83.33333333333334,81.25,76.92307692307693,80.0,82.75225138664246,mean,NMF,True,ridge
2025-03-30 12:45:20.378991,resnet50,4,10,60.0,70.0,93.33333333333333,52.5,59.57446808510638,72.72727272727273,61.60831832885742,mean,NMF,True,ridge
2025-03-30 12:45:19.829898,resnext50,8,2,85.71428571428571,87.85714285714286,90.0,86.25,83.07692307692308,86.4,70.98117113113403,mean,NMF,True,ridge
2025-03-30 12:38:11.911092,resnet152,30,377,77.14285714285715,85.0,88.33333333333333,82.5,79.1044776119403,83.46456692913385,505.857857465744,mean,PCA,False,NA
2025-03-30 12:45:35.073227,resnext50,15,578,84.28571428571429,87.14285714285714,83.33333333333334,90.0,86.20689655172413,84.7457627118644,62.99064254760742,mean,PCA,True,ridge
2025-03-30 12:45:17.473344,resnext50,12,1,79.28571428571428,84.28571428571429,85.0,83.75,79.6875,82.25806451612902,88.22502636909485,mean,NMF,True,ridge
2025-03-30 12:44:11.500448,resnet50,35,498,81.42857142857143,90.71428571428571,90.0,91.25,88.52459016393442,89.25619834710743,154.7185459136963,mean,NMF,True,gnb
2025-03-30 12:41:39.621567,resnext50,25,999,76.42857142857142,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,337.8834912776947,mean,PCA,False,NA
2025-03-30 12:46:14.634616,resnet50,12,6,74.28571428571429,85.0,88.33333333333333,82.5,79.1044776119403,83.46456692913385,70.53870010375977,mean,NMF,True,gnb
2025-03-30 12:46:26.777356,resnet50,4,10,65.0,76.42857142857142,88.33333333333333,67.5,67.08860759493672,76.2589928057554,61.22157311439514,mean,NMF,True,gnb
2025-03-30 12:46:14.712381,resnet152,40,42,84.28571428571429,90.0,85.0,93.75,91.07142857142857,87.9310344827586,74.02715039253235,mean,PCA,True,ridge
2025-03-30 12:44:56.578569,resnet50,8,4,75.71428571428571,84.28571428571429,91.66666666666666,78.75,76.38888888888889,83.33333333333334,154.99414610862732,mean,NMF,False,NA
2025-03-30 12:46:38.251647,resnext50,8,2,84.28571428571429,89.28571428571429,90.0,88.75,85.71428571428571,87.80487804878048,70.7123372554779,mean,NMF,True,gnb
2025-03-30 12:46:48.094101,resnext50,15,578,80.71428571428572,83.57142857142857,83.33333333333334,83.75,79.36507936507937,81.30081300813008,62.99448204040527,mean,PCA,True,gnb
2025-03-30 12:46:29.640319,resnet50,7,3,73.57142857142858,83.57142857142857,76.66666666666667,88.75,83.63636363636363,80.0,87.47536110877991,mean,NMF,True,gnb
2025-03-30 12:46:46.050233,resnet152,30,377,75.0,85.0,86.66666666666667,83.75,80.0,83.2,75.80240750312805,mean,PCA,True,ridge
2025-03-30 12:45:37.576521,resnet50,8,0,82.14285714285714,87.14285714285714,86.66666666666667,87.5,83.87096774193549,85.24590163934425,152.11890244483948,mean,NMF,False,NA
2025-03-30 12:45:43.129448,resnext50,12,5,80.0,85.71428571428571,83.33333333333334,87.5,83.33333333333334,83.33333333333334,147.54639601707458,mean,NMF,True,gnb
2025-03-30 12:38:39.053241,resnet152,35,222,77.14285714285715,84.28571428571429,81.66666666666667,86.25,81.66666666666667,81.66666666666667,573.8267767429352,mean,PCA,False,NA
2025-03-30 12:46:54.408845,resnext50,12,1,77.85714285714286,83.57142857142857,86.66666666666667,81.25,77.61194029850746,81.88976377952756,87.85173201560974,mean,NMF,True,gnb
2025-03-30 12:47:25.758097,resnext50,25,999,75.71428571428571,80.71428571428572,78.33333333333333,82.5,77.04918032786885,77.68595041322314,65.05745148658752,mean,PCA,True,ridge
2025-03-30 12:47:36.973193,resnet152,40,42,84.28571428571429,90.0,91.66666666666666,88.75,85.9375,88.70967741935483,74.16774439811707,mean,PCA,True,gnb
2025-03-30 12:47:42.592084,resnet50,8,4,84.28571428571429,90.0,93.33333333333333,87.5,84.84848484848484,88.8888888888889,71.84729337692261,mean,NMF,True,ridge
2025-03-30 12:44:31.074178,resnext50,20,789,80.0,85.0,95.0,77.5,76.0,84.44444444444444,282.0370454788208,mean,PCA,False,NA
2025-03-30 12:48:10.203414,resnet152,30,377,75.0,82.85714285714286,93.33333333333333,75.0,73.68421052631578,82.35294117647058,73.63183045387268,mean,PCA,True,gnb
2025-03-30 12:48:18.453314,resnet50,8,0,81.42857142857143,86.42857142857143,86.66666666666667,86.25,82.53968253968253,84.55284552845528,67.38641715049744,mean,NMF,True,ridge
2025-03-30 12:48:23.409288,resnet152,35,222,82.14285714285714,88.57142857142857,88.33333333333333,88.75,85.48387096774194,86.88524590163934,72.55540561676025,mean,PCA,True,ridge
2025-03-30 12:48:38.971181,resnext50,25,999,75.0,82.14285714285714,81.66666666666667,82.5,77.77777777777779,79.67479674796746,64.29378342628479,mean,PCA,True,gnb
2025-03-30 12:49:04.890544,resnet50,8,4,79.28571428571428,85.71428571428571,86.66666666666667,85.0,81.25,83.87096774193549,72.11962509155273,mean,NMF,True,gnb
2025-03-30 12:49:19.066653,resnext50,20,789,82.85714285714286,88.57142857142857,91.66666666666666,86.25,83.33333333333334,87.30158730158729,62.913163900375366,mean,PCA,True,ridge
2025-03-30 12:48:36.013051,resnext50,4,149,50.71428571428571,55.00000000000001,100.0,21.25,48.78048780487805,65.57377049180327,116.68427634239197,mean,NMF,False,NA
